Country,Year,Gross demand,Gross production,Final consumption
Gabon,2007,1637.0,1734.0,1302.0
Gabon,2006,1593.0,1665.0,1252.0
Gabon,2005,1510.0,1574.0,1184.0
Gabon,2004,1485.0,1540.0,1159.0
Gabon,2003,1480.0,1535.0,1155.0
Gabon,2002,1429.0,1482.0,1115.0
Gabon,2001,1357.0,1407.0,1058.0
Gabon,2000,1268.0,1315.0,989.0
Gabon,1999,1290.0,1328.0,1021.0
Gabon,1998,1301.0,1343.0,987.0
Gabon,1997,1221.0,1256.0,917.0
Gabon,1996,1179.0,1214.0,884.0
Gabon,1995,1107.0,1139.0,781.0
Gabon,1994,1031.0,1066.0,748.0
Georgia,2021,14046.7,12645.1,13118.6
Georgia,2020,12400.1,11159.8,11479.3
Georgia,2019,13003.402,11856.8,12059.34
Georgia,2018,12853.9,12148.6,11937.3
Georgia,2017,12127.3,11531.2,11208.5
Georgia,2016,11284.7,11573.7,10486.5
Georgia,2015,10631.8,10832.5,9906.7
Georgia,2014,10402.3,10371.0,9784.0
Georgia,2013,9894.0,10059.0,9074.0
Georgia,2012,9559.0,9698.0,8168.0
Georgia,2011,9557.0,10104.0,8088.0
Georgia,2010,8678.0,10058.0,7288.0
Georgia,2009,7551.0,8408.0,5858.0
Georgia,2008,8229.0,8453.0,5969.0
Georgia,2007,8291.0,8570.0,5834.0
Georgia,2006,8091.0,7599.0,5669.0
Georgia,2005,8316.0,7267.0,6176.0
Georgia,2004,7964.0,6924.0,5885.0
Georgia,2003,7878.0,7160.0,5694.0
Georgia,2002,7599.0,7257.0,5401.0
Georgia,2001,7029.0,6937.0,5268.0
Georgia,2000,7535.0,7424.0,6286.0
Georgia,1999,7605.0,7683.0,6365.0
Georgia,1998,7434.0,7671.0,6302.0
Georgia,1997,7256.0,7163.0,5699.0
Georgia,1996,7155.0,7187.0,5060.0
Georgia,1995,8512.0,8154.0,6610.0
Georgia,1994,11260.0,11024.0,9334.0
Georgia,1993,10886.0,10455.0,9073.0
Georgia,1992,11796.0,11154.0,9716.0
Germany,2021,531756.5,588343.2,494622.5
Germany,2020,519760.0,575462.0,482227.0
Germany,2019,535017.0,606917.0,496515.0
Germany,2018,548470.0,640468.0,509394.0
Germany,2017,558342.0,653723.0,518953.0
Germany,2016,555711.0,650450.0,516955.0
Germany,2015,553955.0,648310.0,514948.0
Germany,2014,548985.0,627806.0,511757.0
Germany,2013,560914.0,638701.0,522310.0
Germany,2012,562768.0,628314.0,524524.0
Germany,2011,564690.0,613123.0,524877.0
Germany,2010,570840.0,633120.0,532006.0
Germany,2009,538669.0,595617.0,497259.0
Germany,2008,572921.0,640406.0,527574.0
Germany,2007,574749.0,640578.0,529356.0
Germany,2006,572843.0,639492.0,527970.0
Germany,2005,568656.0,622579.0,522264.0
Germany,2004,566296.0,617469.0,521268.0
Germany,2003,558430.0,608779.0,514614.0
Germany,2002,552967.0,586694.0,508508.0
Germany,2001,545796.0,586406.0,495267.0
Germany,2000,535503.0,576543.0,483453.0
Germany,1999,513919.0,556300.0,473481.0
Germany,1998,511608.0,556393.0,466127.0
Germany,1997,504779.0,551554.0,461727.0
Germany,1996,505236.0,555372.0,458358.0
Germany,1995,497852.0,537284.0,451209.0
Germany,1994,487991.0,529160.0,443573.0
Germany,1993,483965.0,526276.0,446066.0
Germany,1992,488332.0,537470.0,450926.0
Germany,1991,494839.0,539634.0,455323.0
Gibraltar,2021,228.406,233.167,221.343
Gibraltar,2020,210.225,214.615,203.725
Gibraltar,2019,215.321,219.815,208.663
Gibraltar,2018,211.079,215.487,204.552
Gibraltar,2017,209.219,213.589,202.75
Gibraltar,2016,210.0,214.1,204.0
Gibraltar,2015,220.0,224.0,213.0
Gibraltar,2014,194.0,198.0,188.0
Gibraltar,2013,185.0,189.0,179.0
Gibraltar,2012,172.0,176.0,167.0
Gibraltar,2011,168.0,171.0,163.0
Gibraltar,2010,173.0,177.0,168.0
Gibraltar,2009,171.0,174.0,166.0
Gibraltar,2008,163.0,166.0,158.0
Gibraltar,2007,152.0,155.0,147.0
Gibraltar,2006,148.0,151.0,143.0
Gibraltar,2005,142.0,145.0,138.0
Gibraltar,2004,133.0,136.0,129.0
Gibraltar,2003,131.0,134.0,127.0
Gibraltar,2002,126.0,129.0,122.0
Gibraltar,2001,123.0,126.0,119.0
Gibraltar,2000,122.0,125.0,118.0
Gibraltar,1999,118.0,120.0,114.0
Gibraltar,1998,114.0,116.0,110.0
Gibraltar,1997,109.0,111.0,106.0
Gibraltar,1996,108.0,110.0,105.0
Gibraltar,1995,106.0,108.0,103.0
Gibraltar,1994,104.0,106.0,101.0
Gibraltar,1993,101.0,103.0,98.0
Gibraltar,1992,97.0,99.0,94.0
Gibraltar,1991,90.0,92.0,85.0
Gibraltar,1990,78.0,79.0,73.0
Greece,2021,56656.958,54715.129,49242.438
Greece,2020,54060.72,48251.884,47529.365
Greece,2019,55427.72,48626.171,50197.304
Greece,2018,56338.15,53262.785,49470.15
Greece,2017,56716.215,55266.089,53969.427
Greece,2016,58991.0,54439.0,53363.0
Greece,2015,57340.0,51874.0,50787.0
Greece,2014,55334.0,50474.0,49500.0
Greece,2013,54393.0,57152.0,48791.0
Greece,2012,55170.0,60959.0,52017.0
Greece,2011,56765.0,59436.0,51794.0
Greece,2010,59059.0,57392.0,53120.0
Greece,2009,60053.0,61365.0,54713.0
Greece,2008,63824.0,63749.0,56646.0
Greece,2007,62321.0,63496.0,55190.0
Greece,2006,59878.0,60789.0,52523.0
Greece,2005,58679.0,60020.0,50904.0
Greece,2004,56951.0,59346.0,49738.0
Greece,2003,55623.0,58471.0,48625.0
Greece,2002,52558.0,54608.0,46599.0
Greece,2001,51333.0,53704.0,44542.0
Greece,2000,49255.0,53843.0,43151.0
Greece,1999,45619.0,49632.0,40617.0
Greece,1998,44152.0,46329.0,39312.0
Greece,1997,42146.0,43506.0,37213.0
Greece,1996,40424.0,42567.0,35564.0
Greece,1995,38817.0,41552.0,34087.0
Greece,1994,37414.0,40624.0,32703.0
Greece,1993,35631.0,38396.0,31179.0
Greece,1992,34700.0,37411.0,30701.0
Greece,1991,33400.0,35815.0,29332.0
Greece,1990,32532.0,35003.0,28471.0
Grenada,2021,221.63,229.169,206.786
Grenada,2020,219.73,227.207,204.189
Grenada,2019,238.403,245.28,223.298
Grenada,2018,228.049,234.539,211.662
Grenada,2017,220.405,226.53,202.628
Grenada,2016,214.854,220.162,198.699
Grenada,2015,202.692,208.202,186.05
Grenada,2014,195.447,201.374,180.626
Grenada,2013,191.638,197.724,176.878
Grenada,2012,192.952778,200.312778,178.430556
Grenada,2011,196.744444,204.513222,180.869445
Grenada,2010,201.38,209.218,184.908333
Grenada,2009,195.4,203.408,177.508333
Grenada,2008,181.69,189.137,172.508333
Grenada,2007,172.16,175.6,165.3
Grenada,2006,160.83,167.16,151.01
Grenada,2005,140.92,147.31,131.57
Grenada,2004,130.22,135.92,125.51
Grenada,2003,152.82,159.24,138.29
Grenada,2002,144.74,149.02,129.22
Grenada,2001,138.73,142.54,123.92
Grenada,2000,127.79,130.7,113.35
Grenada,1999,113.26,116.67,99.08
Grenada,1998,102.78,107.78,93.13
Grenada,1997,99.0,103.0,88.0
Grenada,1996,91.0,95.0,81.0
Grenada,1995,84.0,88.0,75.0
Grenada,1994,78.0,80.0,57.0
Grenada,1993,63.0,65.0,58.0
Grenada,1992,61.0,63.0,56.0
Grenada,1991,58.0,60.0,53.0
Grenada,1990,53.0,55.0,45.0
Haiti,2021,1015.375,1032.817,399.475
Haiti,2020,1011.55,1028.926,420.228
Haiti,2019,1046.07,1064.039,434.569
Haiti,2018,1030.775,1048.481,428.215
Haiti,2017,1040.925,1058.372,421.953
Haiti,2016,1069.0,1086.0,417.0
Haiti,2015,1023.0,1040.0,411.0
Haiti,2014,1023.0,1034.0,410.0
Haiti,2013,1037.0,1056.0,456.0
Haiti,2012,1082.0,1101.0,455.0
Haiti,2011,976.0,987.0,235.0
Haiti,2010,686.0,691.0,229.0
Haiti,2009,704.0,721.0,336.0
Haiti,2008,474.0,486.0,217.0
Haiti,2007,458.0,468.0,234.0
Haiti,2006,558.0,570.0,340.0
Haiti,2005,544.0,556.0,332.0
Haiti,2004,535.0,547.0,244.0
Haiti,2003,523.0,535.0,244.0
Haiti,2002,535.0,547.0,256.0
Haiti,2001,582.0,594.0,291.0
Haiti,2000,535.0,547.0,291.0
Haiti,1999,686.0,698.0,314.0
Haiti,1998,663.0,663.0,255.0
Haiti,1997,593.0,605.0,291.0
Haiti,1996,593.0,605.0,232.0
Haiti,1995,488.0,495.0,197.0
Haiti,1994,271.0,281.0,111.0
Haiti,1993,358.0,364.0,207.0
Haiti,1992,381.0,423.0,253.0
Haiti,1991,455.0,468.0,310.0
Haiti,1990,578.0,597.0,395.0
Honduras,2022,11339.5552999999,11149.465,7605.0947
Honduras,2021,11050.749,10956.798,7757.077
Honduras,2020,10277.122,10059.373,6765.535
Honduras,2019,10816.3,10585.859,7638.651
Honduras,2018,9979.4,9629.1,6988.1
Honduras,2017,9793.2,9385.2,6934.8
Honduras,2016,9502.7,9218.7,6377.4
Honduras,2015,9113.9,8978.3,6185.4
Honduras,2014,8729.0,8421.0,5844.0
Honduras,2013,8368.0,8274.0,5696.0
Honduras,2012,7995.0,7937.0,5511.0
Honduras,2011,7639.0,7607.0,5450.0
Honduras,2010,7019.0,7022.0,5100.0
Honduras,2009,6818.0,6881.0,5041.0
Honduras,2008,6478.0,6502.0,5168.0
Honduras,2007,6274.0,6316.0,4905.0
Honduras,2006,5959.0,5982.0,4431.0
Honduras,2005,5551.0,5548.0,4170.0
Honduras,2004,5217.0,4877.0,4110.0
Honduras,2003,4845.0,4530.0,3817.0
Honduras,2002,4567.0,4165.0,3652.0
Honduras,2001,4215.0,3917.0,3368.0
Honduras,2000,3922.0,3659.0,3202.0
Honduras,1999,3307.0,3184.0,2809.0
Honduras,1998,3445.0,3414.0,2743.0
Honduras,1997,2572.0,2429.0,2472.0
Honduras,1996,2910.0,2985.0,2197.0
Honduras,1995,2811.0,2838.0,1954.0
Honduras,1994,2719.0,2672.0,1649.0
Honduras,1993,2529.0,2486.0,1803.0
Honduras,1992,2313.0,2313.0,1680.0
Honduras,1991,2121.0,2319.0,1569.0
Honduras,1990,1983.0,2287.0,1488.0
Hungary,2021,46889.5,36120.3,42298.0
Hungary,2020,44545.0,34930.0,40046.0
Hungary,2019,44698.0,34291.0,40222.0
Hungary,2018,44239.0,32067.0,39418.0
Hungary,2017,43606.0,32915.0,38493.0
Hungary,2016,42259.0,31902.0,37152.0
Hungary,2015,41836.0,30360.0,36291.0
Hungary,2014,40531.0,29403.0,34737.0
Hungary,2013,39908.0,30294.0,34873.0
Hungary,2012,40318.0,34635.0,35004.0
Hungary,2011,40176.0,36019.0,34540.0
Hungary,2010,39808.0,37371.0,34207.0
Hungary,2009,38857.0,35908.0,33150.0
Hungary,2008,41286.0,40025.0,34327.0
Hungary,2007,41206.0,39960.0,33744.0
Hungary,2006,40552.0,35859.0,33238.0
Hungary,2005,39446.0,35756.0,32338.0
Hungary,2004,38730.0,33708.0,31818.0
Hungary,2003,38317.0,34145.0,31396.0
Hungary,2002,37731.0,36157.0,31485.0
Hungary,2001,36875.0,36415.0,30545.0
Hungary,2000,35699.0,35191.0,29441.0
Hungary,1999,35967.0,37832.0,28939.0
Hungary,1998,35000.0,37190.0,28974.0
Hungary,1997,34584.0,35397.0,28838.0
Hungary,1996,34515.0,35090.0,28684.0
Hungary,1995,33669.0,34018.0,27744.0
Hungary,1994,32993.0,33515.0,27584.0
Hungary,1993,32828.0,32915.0,27204.0
Hungary,1992,32586.0,31685.0,28332.0
Hungary,1991,34816.0,29963.0,29524.0
Hungary,1990,37046.0,28436.0,31593.0
Iceland,2021,19069.793,19614.198,18345.354
Iceland,2020,18589.191,19127.302,17868.787
Iceland,2019,18932.84,19488.835,18226.8
Iceland,2018,19218.359,19829.76,18487.352
Iceland,2017,18652.163,19238.533,17891.729
Iceland,2016,17968.0,18550.0,17303.0
Iceland,2015,18348.0,18799.0,17470.0
Iceland,2014,17605.0,18123.0,16830.0
Iceland,2013,17806.0,18116.0,16823.0
Iceland,2012,17102.0,17549.0,16357.0
Iceland,2011,16655.0,17211.0,16010.0
Iceland,2010,16560.0,17059.0,15707.0
Iceland,2009,16333.0,16834.0,15659.0
Iceland,2008,15981.0,16467.0,15241.0
Iceland,2007,11597.0,11975.0,10886.0
Iceland,2006,9623.0,9929.0,8998.0
Iceland,2005,8343.0,8686.0,7799.0
Iceland,2004,8297.0,8623.0,7760.0
Iceland,2003,8181.0,8500.0,7541.0
Iceland,2002,8095.0,8416.0,7544.0
Iceland,2001,7719.0,8033.0,7212.0
Iceland,2000,7377.0,7684.0,6911.0
Iceland,1999,6906.0,7188.0,6383.0
Iceland,1998,6072.0,6281.0,5501.0
Iceland,1997,5337.0,5586.0,4712.0
Iceland,1996,4889.0,5123.0,4296.0
Iceland,1995,4737.0,4981.0,4259.0
Iceland,1994,4552.0,4780.0,4172.0
Iceland,1993,4501.0,4727.0,4053.0
Iceland,1992,4322.0,4546.0,3840.0
Iceland,1991,4278.0,4494.0,3847.0
Iceland,1990,4309.0,4510.0,3910.0
Indonesia,2015,254461.75,267287.08,212767.0
Indonesia,2014,224545.99,234549.1,198355.0
Indonesia,2013,211177.99,222017.4,196967.0
Indonesia,2012,190392.44,196180.9,173991.0
Indonesia,2011,175504.54,182389.0,159867.0
Indonesia,2010,163299.22,169569.52,147299.0
Indonesia,2009,152293.31,157516.05,134582.0
Indonesia,2008,144057.0,149437.0,129018.0
Indonesia,2007,136315.0,142236.0,121247.0
Indonesia,2006,127567.0,133108.0,112611.0
Indonesia,2005,122067.0,127369.0,107032.0
Indonesia,2004,114336.0,120160.0,100098.0
Indonesia,2003,108904.0,112944.0,90441.0
Indonesia,2002,104546.0,108206.0,87128.0
Indonesia,2001,97937.0,101647.0,84560.0
Indonesia,2000,98456.0,99511.0,79187.0
Indonesia,1999,94917.0,95944.0,71792.0
Indonesia,1998,72798.0,76017.0,67550.0
Indonesia,1997,80866.0,84096.0,61443.0
Indonesia,1996,75529.0,78117.0,56842.0
Indonesia,1995,66138.0,68399.0,51563.0
Indonesia,1994,62360.0,64351.0,47385.0
Indonesia,1993,56917.0,58888.0,49932.0
Indonesia,1992,52989.0,54940.0,54531.0
Indonesia,1991,49885.0,51452.0,42285.0
Indonesia,1990,47225.0,48897.0,39663.0
Iran (Islamic Rep. of),2021,320429.871,344161.276,286034.219
Iran (Islamic Rep. of),2020,312897.25,336238.802,273142.888
Iran (Islamic Rep. of),2019,290299.936,311457.62,265516.298
Iran (Islamic Rep. of),2018,297232.004,309642.233,258721.985
Iran (Islamic Rep. of),2017,294839.0,307992.44,251717.0
Iran (Islamic Rep. of),2016,278444.0,289115.781,240452.0
Iran (Islamic Rep. of),2015,269829.0,280633.304,232640.0
Iran (Islamic Rep. of),2014,259832.0,274437.08,221339.0
Iran (Islamic Rep. of),2013,245418.0,262433.87,205463.0
Iran (Islamic Rep. of),2012,238586.0,254275.695,199401.6
Iran (Islamic Rep. of),2011,226558.0,240051.9652,189458.2
Iran (Islamic Rep. of),2010,221173.0,232964.758,186058.2
Iran (Islamic Rep. of),2009,208801.0,221371.477,172201.3
Iran (Islamic Rep. of),2008,203985.0,214530.18,164266.3
Iran (Islamic Rep. of),2007,195400.0,203985.57,154552.1
Iran (Islamic Rep. of),2006,184418.78,192681.78,146835.9
Iran (Islamic Rep. of),2005,169589.35,178088.35,135463.7
Iran (Islamic Rep. of),2004,159430.0,166023.0,127912.0
Iran (Islamic Rep. of),2003,147087.0,153879.0,124393.0
Iran (Islamic Rep. of),2002,134711.0,141081.0,113633.0
Iran (Islamic Rep. of),2001,124071.0,130199.0,105160.0
Iran (Islamic Rep. of),2000,115917.0,121383.0,98203.0
Iran (Islamic Rep. of),1999,107690.0,112657.0,92427.0
Iran (Islamic Rep. of),1998,98509.0,103438.0,83643.0
Iran (Islamic Rep. of),1997,92630.0,97744.0,79584.0
Iran (Islamic Rep. of),1996,85899.0,90851.0,76241.0
Iran (Islamic Rep. of),1995,80902.0,84969.0,69386.0
Iran (Islamic Rep. of),1994,78065.0,81878.0,66960.0
Iran (Islamic Rep. of),1993,72605.0,76204.0,63164.0
Iran (Islamic Rep. of),1992,65011.0,68419.0,58898.0
Iran (Islamic Rep. of),1991,61158.0,64126.0,55600.0
Iran (Islamic Rep. of),1990,56188.0,59102.0,51210.0
Ireland,2021,32092.097,31872.427,29552.943
Ireland,2020,30831.161,32275.64,28639.594
Ireland,2019,30442.319,30961.79,28423.826
Ireland,2018,29830.557,31139.108,27876.985
Ireland,2017,29016.324,30876.097,26636.412
Ireland,2016,28448.0,30514.0,26379.0
Ireland,2015,27766.0,28393.0,25789.0
Ireland,2014,26961.0,26087.0,24817.0
Ireland,2013,26773.0,25921.0,24863.0
Ireland,2012,26546.0,27355.0,24831.0
Ireland,2011,26852.0,27164.0,24872.0
Ireland,2010,27622.0,28353.0,25400.0
Ireland,2009,27313.0,28321.0,25270.0
Ireland,2008,28854.0,30247.0,26675.0
Ireland,2007,28219.0,28706.0,25863.0
Ireland,2006,27328.0,27479.0,25876.0
Ireland,2005,26305.0,25970.0,24352.0
Ireland,2004,25435.0,25569.0,23058.0
Ireland,2003,24680.0,25219.0,23033.0
Ireland,2002,23895.0,25195.0,21769.0
Ireland,2001,22948.0,24956.0,21027.0
Ireland,2000,22334.0,23978.0,20287.0
Ireland,1999,20764.0,22010.0,18853.0
Ireland,1998,19686.0,21151.0,17699.0
Ireland,1997,18439.0,19953.0,16715.0
Ireland,1996,17575.0,19180.0,15853.0
Ireland,1995,16444.0,17859.0,14850.0
Ireland,1994,15727.0,17106.0,14153.0
Ireland,1993,15070.0,16396.0,13554.0
Ireland,1992,14709.0,16013.0,13207.0
Ireland,1991,13932.0,15148.0,12466.0
Ireland,1990,13244.0,14515.0,11869.0
Israel,2021,64966.405,73796.334,60706.239
Israel,2020,63667.457,72284.898,60048.689
Israel,2019,63615.153,72350.979,59889.082
Israel,2018,60727.201,68893.869,57480.668
Israel,2017,59826.517,67674.475,56294.69
Israel,2016,58982.0,66976.0,55688.0
Israel,2015,57101.0,64226.0,54022.0
Israel,2014,53980.0,60813.0,51318.0
Israel,2013,54507.0,61322.0,51640.0
Israel,2012,53317.0,63003.0,51804.0
Israel,2011,50494.0,59679.0,48956.0
Israel,2010,49751.0,58591.0,48719.0
Israel,2009,46758.0,55008.0,45443.0
Israel,2008,49361.0,57002.0,47774.0
Israel,2007,47166.0,53792.0,46348.0
Israel,2006,44536.0,50558.0,43967.0
Israel,2005,42835.0,48602.0,42481.0
Israel,2004,41668.0,47279.0,40984.0
Israel,2003,41413.0,47041.0,39976.0
Israel,2002,39986.0,45500.0,38459.0
Israel,2001,39065.0,43951.0,37610.0
Israel,2000,39111.0,42661.0,38574.0
Israel,1999,35978.0,39215.0,34733.0
Israel,1998,33767.0,37955.0,32648.0
Israel,1997,31165.0,35100.0,30404.0
Israel,1996,29870.0,32531.0,29797.0
Israel,1995,27942.0,30425.0,27791.0
Israel,1994,26161.0,28424.0,25742.0
Israel,1993,23805.0,26015.0,22705.0
Israel,1992,23063.0,25144.0,21480.0
Israel,1991,19726.0,21514.0,18659.0
Israel,1990,19165.0,20898.0,18184.0
Italy,2021,319918.87,289069.532,292199.201
Italy,2020,301180.393,280531.016,275200.171
Italy,2019,319622.073,293853.209,291932.693
Italy,2018,321431.129,289708.433,293081.067
Italy,2017,320548.137,295830.011,291965.326
Italy,2016,314262.0,289768.0,286027.0
Italy,2015,316897.0,282994.0,287483.0
Italy,2014,310535.0,279827.0,281498.0
Italy,2013,318477.0,289807.0,287398.0
Italy,2012,328217.0,299277.0,296742.0
Italy,2011,334635.0,302582.0,301828.0
Italy,2010,330454.0,302063.0,299313.0
Italy,2009,320268.0,292640.0,290016.0
Italy,2008,339482.0,319131.0,309317.0
Italy,2007,339928.0,313888.0,309318.0
Italy,2006,337492.0,314122.0,308777.0
Italy,2005,330471.0,303700.0,300880.0
Italy,2004,325382.0,303347.0,295531.0
Italy,2003,320678.0,293885.0,291436.0
Italy,2002,310742.0,285276.0,282751.0
Italy,2001,304848.0,279009.0,277724.0
Italy,2000,298523.0,276641.0,272975.0
Italy,1999,285855.0,265667.0,261433.0
Italy,1998,279327.0,259800.0,255160.0
Italy,1997,271401.0,251473.0,248205.0
Italy,1996,262881.0,244433.0,240694.0
Italy,1995,261017.0,241489.0,238272.0
Italy,1994,253621.0,231813.0,231552.0
Italy,1993,246614.0,222802.0,224363.0
Italy,1992,244797.0,226254.0,223486.0
Italy,1991,240795.0,221816.0,219437.0
Italy,1990,234937.0,216600.0,214627.0
Jamaica,2022,4424.771,403.728,1080.875
Jamaica,2021,4303.955,4705.341667,3645.736111
Jamaica,2020,4227.433,4939.06,3872.944445
Jamaica,2019,4424.839,4464.66,3409.008334
Jamaica,2018,4355.502,4402.0,3299.0
Jamaica,2017,4342.0,4360.0,3191.0
Jamaica,2016,4329.0,4342.0,3184.0
Jamaica,2015,4194.0,4206.0,3073.0
Jamaica,2014,4111.0,4123.0,3011.0
Jamaica,2013,4141.0,4163.0,3038.0
Jamaica,2012,4136.0,4159.0,3103.0
Jamaica,2011,4137.0,4173.0,3176.0
Jamaica,2010,4137.0,4153.0,3236.0
Jamaica,2009,3996.3,4207.7,3066.6
Jamaica,2008,4326.9,4499.4,3328.0
Jamaica,2007,5981.0,5996.0,5319.0
Jamaica,2006,7454.0,7473.0,6519.0
Jamaica,2005,7410.0,7422.0,6447.0
Jamaica,2004,7237.0,7249.0,6474.0
Jamaica,2003,7136.0,7146.0,6516.0
Jamaica,2002,6924.0,6934.0,6306.0
Jamaica,2001,6645.0,6656.0,6081.0
Jamaica,2000,6612.0,6631.0,5990.0
Jamaica,1999,6591.0,6609.0,5942.0
Jamaica,1998,6463.0,6480.0,5821.0
Jamaica,1997,6239.0,6255.0,5582.0
Jamaica,1996,6023.0,6038.0,5388.0
Jamaica,1995,5816.0,5829.0,5201.0
Jamaica,1994,4764.0,4775.0,4238.0
Jamaica,1993,3781.0,3791.0,3331.0
Japan,2021,993306.215,1049910.018,931910.962
Japan,2020,963514.985,1017284.838,913522.604
Japan,2019,985080.119,1039147.86,927258.128
Japan,2018,1012202.221,1067252.164,945688.144
Japan,2017,1021234.609,1080883.548,964732.141
Japan,2016,1015757.0,1070835.0,950703.0
Japan,2015,1017086.0,1058617.0,949491.0
Japan,2014,1034581.0,1075958.0,973662.0
Japan,2013,1057828.0,1104137.0,989560.0
Japan,2012,1050278.0,1098896.0,991443.0
Japan,2011,1061892.0,1110718.0,996591.0
Japan,2010,1117276.0,1170875.0,1035418.0
Japan,2009,1040945.0,1090473.0,988918.0
Japan,2008,1055976.0,1108248.0,1021821.0
Japan,2007,1082942.0,1141853.0,1061317.0
Japan,2006,1056729.0,1112677.0,1029125.0
Japan,2005,1051308.0,1108836.0,1024850.0
Japan,2004,1032261.0,1088460.0,1001070.0
Japan,2003,1004329.0,1058878.0,967590.0
Japan,2002,1011073.0,1068061.0,973783.0
Japan,2001,990946.0,1050222.0,956322.0
Japan,2000,1007996.0,1067812.0,972678.0
Japan,1999,989987.0,1048228.0,931929.0
Japan,1998,969653.0,1031266.0,911105.0
Japan,1997,972184.0,1034770.0,901717.0
Japan,1996,951001.0,1011093.0,891431.0
Japan,1995,931138.0,990425.0,871706.0
Japan,1994,912588.0,968769.0,854737.0
Japan,1993,856523.0,911656.0,802363.0
Japan,1992,853909.0,903535.0,795520.0
Japan,1991,846971.0,898389.0,787967.0
Japan,1990,824186.0,870672.0,764811.0
Jersey,2022,647.186,40.985,607.144
Jersey,2021,674.595,33.395,633.488
Jersey,2020,653.208,43.435,612.877
Jersey,2019,674.646,44.286,632.008
Jersey,2018,681.5,44.72,633.48
Jersey,2017,674.36,48.82,619.96
Jersey,2016,683.773,69.581,636.72
Jersey,2015,673.1,48.1,622.0
Jersey,2014,674.0,107.8,614.5
Jersey,2013,724.3,156.8,656.0
Jersey,2012,715.4,114.4,646.1
Jersey,2011,697.5,40.1,634.8
Jersey,2010,725.3,56.4,648.7
Jersey,2009,724.6,63.9,654.8
Jersey,2008,715.6,38.4,652.0
Jersey,2007,681.9,86.6,621.0
Jersey,2006,705.5,36.9,649.8
Jersey,2005,679.1,29.2,623.2
Jersey,2004,671.2,46.4,615.7
Jersey,2003,660.4,30.3,599.9
Jersey,2002,641.4,81.3,583.7
Jersey,2001,624.1,93.7,573.5
Jersey,2000,584.4,176.0,537.0
Jersey,1999,609.1,269.8,559.7
Jersey,1998,588.1,256.0,540.4
Jersey,1997,566.6,233.1,520.7
Jersey,1996,540.1,287.7,514.5
Jersey,1995,523.2,317.8,480.7
Jersey,1994,522.1,302.9,479.8
Jersey,1993,511.1,285.0,469.7
Jersey,1992,505.8,346.7,464.8
Jersey,1991,476.4,191.0,450.4
Jordan,2020,21017.8068,20952.2,18569.7
Jordan,2019,20735.7,20995.4,17909.7
Jordan,2018,20127.9,20476.4,17493.6
Jordan,2017,20273.0,20793.1,17503.8
Jordan,2016,19444.5,19676.5,16700.2
Jordan,2015,18994.5,19011.5,16177.4
Jordan,2014,18009.0,18270.4,15320.7
Jordan,2013,16969.0,17263.0,14472.0
Jordan,2012,16657.0,16596.0,14245.0
Jordan,2011,15683.0,14647.0,13496.0
Jordan,2010,14845.0,14777.0,12837.0
Jordan,2009,13980.0,14272.0,12148.0
Jordan,2008,13770.0,14160.0,11685.0
Jordan,2007,12345.0,12838.0,10553.0
Jordan,2006,11042.0,11120.0,8917.0
Jordan,2005,9812.0,9651.0,8808.0
Jordan,2004,9168.0,8970.0,8111.0
Jordan,2003,8509.0,8044.0,7376.0
Jordan,2002,7911.0,8130.0,7032.0
Jordan,2001,7310.0,7544.0,6301.0
Jordan,2000,6929.0,7375.0,6041.0
Jordan,1999,6616.0,7081.0,5721.0
Jordan,1998,6341.0,6745.0,5540.0
Jordan,1997,5935.0,6264.0,5193.0
Jordan,1996,5725.0,6058.0,5034.0
Jordan,1995,5287.0,5616.0,4693.0
Jordan,1994,4778.0,5075.0,4245.0
Jordan,1993,4476.0,4761.0,3897.0
Jordan,1992,4157.0,4422.0,3674.0
Jordan,1991,3493.0,3723.0,3274.0
Kazakhstan,2022,107349.5,113460.8,83162.3
Kazakhstan,2021,112897.835,115078.203,86869.217
Kazakhstan,2020,100593.628,110890.318,70122.332
Kazakhstan,2019,99906.494,106877.96,71955.328
Kazakhstan,2018,104124.511,107604.727,80337.031
Kazakhstan,2017,98831.921,103196.827,78792.67
Kazakhstan,2016,93440.162,94693.123,69854.054
Kazakhstan,2015,91723.595,91882.202,70586.0
Kazakhstan,2014,94142.725,95310.86,69239.0
Kazakhstan,2013,84900.0,103108.0,65727.0
Kazakhstan,2012,82269.0,92825.0,68248.0
Kazakhstan,2011,78017.5,86591.0,64752.0
Kazakhstan,2010,68402.4,82650.0,57394.0
Kazakhstan,2009,63001.0,78710.0,51885.0
Kazakhstan,2008,65335.0,80327.0,59107.0
Kazakhstan,2007,64034.0,76621.0,45540.0
Kazakhstan,2006,60491.0,71653.0,49053.0
Kazakhstan,2005,57231.0,67916.0,46040.0
Kazakhstan,2004,54194.0,66942.0,43250.0
Kazakhstan,2003,52140.0,63866.0,41947.0
Kazakhstan,2002,54865.0,58331.0,43295.0
Kazakhstan,2001,52361.0,55350.0,41319.0
Kazakhstan,2000,50051.0,51635.0,39496.0
Kazakhstan,1999,46280.0,47498.0,36545.0
Kazakhstan,1998,50574.0,52745.0,36163.0
Kazakhstan,1997,49511.0,52000.0,38882.0
Kazakhstan,1996,57220.0,58657.0,45732.0
Kazakhstan,1995,65630.0,66659.0,51609.0
